/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 不會心臟病發阿 哪會 是美德疫苗直送,BioNTech,   119.14.24.47 07/13 02:04 
/bbs/Gossiping/M.1626112827.A.E29.html,vwpassat, 舔支德仔的話能信？,BioNTech,125.231.132.153 07/13 02:05 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 人家花大錢買代理權 反觀,BioNTech,   42.73.62.132 07/13 02:05 
/bbs/Gossiping/M.1626112827.A.E29.html,vaiking0120, 台灣政府2020三月在幹嘛 還好意思講,BioNTech,  101.10.59.142 07/13 02:05 
/bbs/Gossiping/M.1626112827.A.E29.html,vaiking0120, 超前部署,BioNTech,  101.10.59.142 07/13 02:05 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 上海復星代理來也不知道幹嘛用這才好,BioNTech,   119.14.24.47 07/13 02:05 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 笑,BioNTech,   119.14.24.47 07/13 02:05 
/bbs/Gossiping/M.1626112827.A.E29.html,laroserose, 噁，有夠虛假,BioNTech,175.182.162.188 07/13 02:05 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 一堆蟑螂這麼晚還在上班,BioNTech,  61.220.96.243 07/13 02:05 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 中國整天戰狼外交 結果代理美德疫苗,BioNTech,   119.14.24.47 07/13 02:06 
/bbs/Gossiping/M.1626112827.A.E29.html,talrasha, 網紅牙醫：...........,BioNTech, 36.234.133.236 07/13 02:07 
/bbs/Gossiping/M.1626112827.A.E29.html,sawadiga, 子公司差別在哪裡,BioNTech,118.161.126.198 07/13 02:07 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 中共擋是不會買莫德納喔 自己有問題 工三,BioNTech,  61.220.96.243 07/13 02:07 
/bbs/Gossiping/M.1626112827.A.E29.html,cute2611, 本來我們就是要英文原包裝的BNT,BioNTech,   61.231.203.7 07/13 02:07 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 洨,BioNTech,  61.220.96.243 07/13 02:07 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 理論上中國應賠償全世界防疫費用,BioNTech,   119.14.24.47 07/13 02:07 
/bbs/Gossiping/M.1626112827.A.E29.html,h007enry, 終於超前部署了 結果是民間,BioNTech,   111.83.52.50 07/13 02:07 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 台灣自己造成的人禍 要不要賠給人民,BioNTech,  61.220.96.243 07/13 02:08 
/bbs/Gossiping/M.1626112827.A.E29.html,johnhmj,                  台德友好簡直是個笑話,BioNTech,  111.71.78.209 07/13 02:09 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 要多買莫德納次世代疫苗了,BioNTech,   119.14.24.47 07/13 02:09 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 民進黨快要求中國賠償 不賠斷晶片,BioNTech,   42.73.62.132 07/13 02:09 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 啊 笑你他媽不敢啦操俗辣,BioNTech,   42.73.62.132 07/13 02:09 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 哪裡人禍?,BioNTech,   119.14.24.47 07/13 02:09 
/bbs/Gossiping/M.1626112827.A.E29.html,talrasha, 他說「上海復興來的我也不敢打….中國,BioNTech, 36.234.133.236 07/13 02:10 
/bbs/Gossiping/M.1626112827.A.E29.html,talrasha, 人最常見就是不老實，這一批進來，到底,BioNTech, 36.234.133.236 07/13 02:10 
/bbs/Gossiping/M.1626112827.A.E29.html,laihom0808, 最後還不是沒跳過代理商,BioNTech,   61.70.193.47 07/13 02:10 
/bbs/Gossiping/M.1626112827.A.E29.html,talrasha, 是真的疫苗、假的疫苗？是效期內還是過,BioNTech, 36.234.133.236 07/13 02:10 
/bbs/Gossiping/M.1626112827.A.E29.html,talrasha, 期，是不是真正輝瑞的疫苗？」,BioNTech, 36.234.133.236 07/13 02:10 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 產地直送的確就比較安全 謝謝BNT,BioNTech,   119.14.24.47 07/13 02:11 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 民進黨也真夠蠢 還帶企業買BNT 不怕第二,BioNTech,  61.220.96.243 07/13 02:11 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 劑被斷就是了,BioNTech,  61.220.96.243 07/13 02:11 
/bbs/Gossiping/M.1626112827.A.E29.html,talrasha, 反正有人在FB洗腦洗認知  好可怕,BioNTech, 36.234.133.236 07/13 02:12 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 中國真的不要再阻撓就好,BioNTech,   119.14.24.47 07/13 02:13 
/bbs/Gossiping/M.1626112827.A.E29.html,kps1247, 某教授表示 那是中國製,BioNTech, 118.165.77.107 07/13 02:13 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 怕中國阻擾 幹嘛不換莫德納？自己有問題,BioNTech,  61.220.96.243 07/13 02:13 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 台德友好 齊心對抗病毒 世界加油！,BioNTech,   119.14.24.47 07/13 02:14 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 要多買莫德納次世代了 你去做功課,BioNTech,   119.14.24.47 07/13 02:15 
/bbs/Gossiping/M.1626112827.A.E29.html,gibbs1286, 德國政府：別再說我屈服於中國壓力,BioNTech,134.155.189.145 07/13 02:17 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 別鬧了 你現在就該換莫德納 交叉打效果不,BioNTech,  61.220.96.243 07/13 02:17 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 好,BioNTech,  61.220.96.243 07/13 02:18 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 德國那麼機車 還堅持跟他買 不是自己蠢嗎,BioNTech,  61.220.96.243 07/13 02:18 
/bbs/Gossiping/M.1626112827.A.E29.html,chenlala, 次世代等簽了約再說吧被政府騙一年多了,BioNTech,    70.68.175.1 07/13 02:18 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 1000萬劑足夠500萬人打兩劑,BioNTech,   119.14.24.47 07/13 02:19 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 之後Delta需要第三劑怎麼辦？ 再卡一次？,BioNTech,  61.220.96.243 07/13 02:20 
/bbs/Gossiping/M.1626112827.A.E29.html,fakeimage, 有買到歐洲製的就好 最後兩段不理它,BioNTech, 219.68.182.113 07/13 02:20 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 中國不要惡意代理 德國那會這樣,BioNTech,   119.14.24.47 07/13 02:20 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 台德哪裡友好 真友好就繞過乞到惹,BioNTech,   42.73.62.132 07/13 02:20 
/bbs/Gossiping/M.1626112827.A.E29.html,kkiiccooo, 美日德 就德國最愛扯台灣後腿啦,BioNTech,220.142.164.247 07/13 02:20 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 那就333萬人打3劑,BioNTech,   119.14.24.47 07/13 02:21 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 說人惡意代理 啊當初不會先代理？,BioNTech,   42.73.62.132 07/13 02:21 
/bbs/Gossiping/M.1626112827.A.E29.html,chenlala, 原來正當投資簽代理是惡意代理XD,BioNTech,    70.68.175.1 07/13 02:21 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 中國看到民主同盟 自然還會跳腳,BioNTech,   119.14.24.47 07/13 02:21 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 疫苗廠找人合資 台灣在can help,BioNTech,   42.73.62.132 07/13 02:21 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 德國在中國利益多龐大不知道嗎？還寄望台,BioNTech,  61.220.96.243 07/13 02:22 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 德友好的人就是蠢,BioNTech,  61.220.96.243 07/13 02:22 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 綠腦粉來點正常的吧,BioNTech,   42.73.62.132 07/13 02:22 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 先代理怎麼不代理日本 代理到台灣,BioNTech,   119.14.24.47 07/13 02:23 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 直接幫莫德納代工 反擊BNT才是正確作法,BioNTech,  61.220.96.243 07/13 02:24 
/bbs/Gossiping/M.1626112827.A.E29.html,qoo53895, 噁心，已讀不回三小，還不是為了晶片,BioNTech,  49.217.47.176 07/13 02:24 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 德國就故意的啊 雙B在中國賺多少錢,BioNTech,  61.220.96.243 07/13 02:25 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 說代理的 支那就敵對國把你當領土,BioNTech,   42.73.62.132 07/13 02:25 
/bbs/Gossiping/M.1626112827.A.E29.html,qoo53895, 2020三月在幹嘛？收拾中國拉的屎啊，那,BioNTech,  49.217.47.176 07/13 02:25 
/bbs/Gossiping/M.1626112827.A.E29.html,qoo53895, 麼早買疫苗你以為國民黨吃素啊？,BioNTech,  49.217.47.176 07/13 02:25 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, BNT把台灣納入中國區 才是天大的笑話,BioNTech,  114.27.31.180 07/13 02:26 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 搞得台灣買BNT彎來彎去,BioNTech,  114.27.31.180 07/13 02:27 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 別騙了 喬利益才是真的 高端漲成那樣,BioNTech,  61.220.96.243 07/13 02:27 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 所以拉不下臉買 黨的臉比人命重要,BioNTech,   42.73.62.132 07/13 02:27 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 確實不見得要用BNT, 覺得很奇怪 為什,BioNTech,  114.27.31.180 07/13 02:28 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 麼不能針對莫德納AZ就好,BioNTech,  114.27.31.180 07/13 02:28 
/bbs/Gossiping/M.1626112827.A.E29.html,qoo53895, 疫情期間相關概念股的股票漲價本來就是,BioNTech,  49.217.47.176 07/13 02:28 
/bbs/Gossiping/M.1626112827.A.E29.html,qoo53895, 必然，去年口罩廠跟今年航運也都是炒股,BioNTech,  49.217.47.176 07/13 02:28 
/bbs/Gossiping/M.1626112827.A.E29.html,qoo53895, 嗎？,BioNTech,  49.217.47.176 07/13 02:28 
/bbs/Gossiping/M.1626112827.A.E29.html,ifyoutry, 啊不然咧？中國企業去談中國區代理時排,BioNTech,  114.33.83.163 07/13 02:28 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 還在高端 當初不給進 為了高端利益,BioNTech,  114.27.31.180 07/13 02:28 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 現在進了 還在高端 鄉民很難懂,BioNTech,  114.27.31.180 07/13 02:29 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 民進黨自己解釋一下 為什麼採購價貴郭董1,BioNTech,  61.220.96.243 07/13 02:29 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 億美金,BioNTech,  61.220.96.243 07/13 02:29 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 中國是反人類國家 凡事小心就對了,BioNTech,   119.14.24.47 07/13 02:29 
/bbs/Gossiping/M.1626112827.A.E29.html,ifyoutry, 除台灣他還能活嗎？,BioNTech,  114.33.83.163 07/13 02:29 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 雞巴毛 你是蟑螂吧 還中國 民進黨自己有,BioNTech,  61.220.96.243 07/13 02:30 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 問題吧,BioNTech,  61.220.96.243 07/13 02:30 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 那叫你爬去簽 降低國格 你能簽？,BioNTech,  114.27.31.180 07/13 02:30 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 輝瑞產量出來了 自然便宜,BioNTech,   119.14.24.47 07/13 02:31 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 誰是蟑螂?,BioNTech,   119.14.24.47 07/13 02:32 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 林全買到3000萬劑時候 是說只能買200萬劑,BioNTech,  61.220.96.243 07/13 02:33 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01,  沒提到什麼國格 搞清楚,BioNTech,  61.220.96.243 07/13 02:33 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, BNT搞到中國市場吃不到 還讓台灣么八,BioNTech,  114.27.31.180 07/13 02:34 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 吵 活該 死好,BioNTech,  114.27.31.180 07/13 02:34 
/bbs/Gossiping/M.1626112827.A.E29.html,initialdark, 不然他回說 很不高興嗎 笑死,BioNTech,  49.158.76.189 07/13 02:34 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 雞巴毛是罵誰?,BioNTech,   119.14.24.47 07/13 02:34 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 誰答腔就罵誰囉,BioNTech,   42.73.62.132 07/13 02:35 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 那應該不是我,BioNTech,   119.14.24.47 07/13 02:36 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 奇怪了，管國民黨幹嘛，綠共不是最,BioNTech,  61.65.117.141 07/13 02:37 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 拜託 去年 9月BNT進三期 你能保證有,BioNTech,  114.27.31.180 07/13 02:37 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 用？ 下單3000萬劑？ 你去賭場會這樣,BioNTech,  114.27.31.180 07/13 02:37 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 玩,BioNTech,  114.27.31.180 07/13 02:37 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 愛炫耀超前部屬，如果2020年三月已,BioNTech,  61.65.117.141 07/13 02:37 
/bbs/Gossiping/M.1626112827.A.E29.html,junglecity, 德國那個嘴臉,BioNTech,123.192.177.169 07/13 02:37 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 經下注任何一支疫苗成功，國民黨只,BioNTech,  61.65.117.141 07/13 02:37 
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 應該拉 反正紀錄都保留,BioNTech,   119.14.24.47 07/13 02:38 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 會被打到媽媽都認不出來，拿國民黨,BioNTech,  61.65.117.141 07/13 02:38 
/bbs/Gossiping/M.1626112827.A.E29.html,redsaizu, 笑死人，還在扯代理。當初BNT也有找台灣,BioNTech, 220.141.206.68 07/13 02:38 
/bbs/Gossiping/M.1626112827.A.E29.html,redsaizu, 投資啊。只是大頭症的蔡政府拒絕了,BioNTech, 220.141.206.68 07/13 02:38 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 當藉口不覺得是笑話嗎？,BioNTech,  61.65.117.141 07/13 02:38 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 事後證明早點投資疫苗是正確的，不,BioNTech,  61.65.117.141 07/13 02:39 
/bbs/Gossiping/M.1626112827.A.E29.html,oxlittle, 地區XD,BioNTech, 140.113.167.34 07/13 02:39 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 就是超前部屬嗎？,BioNTech,  61.65.117.141 07/13 02:40 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 你如果早點投資陽明 你也早發達了 這,BioNTech,  114.27.31.180 07/13 02:40 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 種 如果...就.. 沒意義,BioNTech,  114.27.31.180 07/13 02:40 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 拿國民黨會反對當藉口，純粹狗屁。,BioNTech,  61.65.117.141 07/13 02:40 
/bbs/Gossiping/M.1626112827.A.E29.html,Homedoni, 隨便啦 被中共吃主權豆腐也不是第一天了,BioNTech, 49.217.190.108 07/13 02:40 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 拿超前部屬說嘴的不是我啊XDDDDDDDD,BioNTech,  61.65.117.141 07/13 02:41 
/bbs/Gossiping/M.1626112827.A.E29.html,Homedoni, 戰機不要亂飛你要叫台灣什麼名字我都隨,BioNTech, 49.217.190.108 07/13 02:41 
/bbs/Gossiping/M.1626112827.A.E29.html,Homedoni, 便,BioNTech, 49.217.190.108 07/13 02:41 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 是綠共跟側翼啊，過去2020炫耀了一,BioNTech,  61.65.117.141 07/13 02:41 
/bbs/Gossiping/M.1626112827.A.E29.html,yuben85113, 唉被吃豆腐習慣了真的很悲哀,BioNTech,  42.76.190.239 07/13 02:41 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 整年的超前部屬，現在反而不超前了,BioNTech,  61.65.117.141 07/13 02:42 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, ，怪國民黨會擋？？？,BioNTech,  61.65.117.141 07/13 02:42 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 你不要否定台灣1年半的防守 這不是偶,BioNTech,  114.27.31.180 07/13 02:44 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 然 但你可以罵DPP愛亂收割,BioNTech,  114.27.31.180 07/13 02:44 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 我沒有否定，你別亂戴帽子。,BioNTech,  61.65.117.141 07/13 02:44 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 我指出的事實是2020年3月上海復星,BioNTech,  61.65.117.141 07/13 02:45 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 部屬疫苗了，反而台灣卻等到有效疫,BioNTech,  61.65.117.141 07/13 02:45 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 苗名單出爐才準備採購，哈囉，掛號,BioNTech,  61.65.117.141 07/13 02:46 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 排隊去吧！,BioNTech,  61.65.117.141 07/13 02:46 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 領人民的錢在那邊大頭症 狗官哪,BioNTech,   42.73.62.132 07/13 02:47 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 然後上海復星是BNT的股東兼代理商,BioNTech,  61.65.117.141 07/13 02:48 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, ，不跟上海復星買是想怎樣？,BioNTech,  61.65.117.141 07/13 02:48 
/bbs/Gossiping/M.1626112827.A.E29.html,ultraccs, 大中華區代理權範圍就是這樣  有種就買,BioNTech, 111.83.202.139 07/13 02:49 
/bbs/Gossiping/M.1626112827.A.E29.html,ultraccs, 莫得納 就沒這種問題了,BioNTech, 111.83.202.139 07/13 02:49 
/bbs/Gossiping/M.1626112827.A.E29.html,yen5060, 台積電有出來嘴東嘴西？ 你又是什麼咖,BioNTech, 36.234.121.106 07/13 02:50 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 2020三月部屬疫苗 那時中國那麼嚴重,BioNTech,  114.27.31.180 07/13 02:52 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 你跟他說 吃屎會好他都吃 疫苗那時都,BioNTech,  114.27.31.180 07/13 02:52 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 還沒看到鬼 你要部署什麼 又在時空之,BioNTech,  114.27.31.180 07/13 02:52 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 術了,BioNTech,  114.27.31.180 07/13 02:52 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 0.7%的股權 把台灣就劃進去大中華區,BioNTech,  114.27.31.180 07/13 02:55 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, BNT估計也沒想到這事 但台灣倒大楣,BioNTech,  114.27.31.180 07/13 02:55 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 所以我們的狗官跟綠粉一樣沒遠見,BioNTech,   42.73.62.132 07/13 02:55 
/bbs/Gossiping/M.1626112827.A.E29.html,zo789652, 超前 呵呵,BioNTech,   36.230.57.65 07/13 02:55 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 2020年三月太早，四月呢？五月呢？,BioNTech,  61.65.117.141 07/13 02:56 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 官僚體系使然 看看這次微解封 你就知,BioNTech,  114.27.31.180 07/13 02:56 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 道全台灣一樣 怕當出頭鳥,BioNTech,  114.27.31.180 07/13 02:57 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, BNT沒想到的是居然有人可以跟代理買,BioNTech,  61.65.117.141 07/13 02:57 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 卻選擇不買吧zzzzzz,BioNTech,  61.65.117.141 07/13 02:57 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 沒國家授權 你看BNT賣不賣,BioNTech,  114.27.31.180 07/13 02:57 
/bbs/Gossiping/M.1626112827.A.E29.html,SamsungNote9, 下單個200萬劑叫做認真想買？,BioNTech,  61.65.117.141 07/13 02:58 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 老實說 綠共覺得委屈可以不准,BioNTech,   42.73.62.132 07/13 02:59 
/bbs/Gossiping/M.1626112827.A.E29.html,polestar0505, 不要准了又在攬功 妓女都沒這麼賤,BioNTech,   42.73.62.132 07/13 02:59 
/bbs/Gossiping/M.1626112827.A.E29.html,chiaofan, 蟑螂就是蟑螂,BioNTech,  118.170.59.20 07/13 03:00 
/bbs/Gossiping/M.1626112827.A.E29.html,bobosheep, 政府殺人 垃圾側翼,BioNTech,  27.247.135.39 07/13 03:05 
/bbs/Gossiping/M.1626112827.A.E29.html,OAVAYAVAO, 每一篇都要提到授權 好啦 幹,BioNTech, 114.137.242.81 07/13 03:08 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 蟑螂也太多了 垃圾側翼,BioNTech,  61.220.96.241 07/13 03:11 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 我就問 為什麼以色列 新加坡這種人口比我,BioNTech,  61.220.96.241 07/13 03:13 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 們少的國家能先買到疫苗?,BioNTech,  61.220.96.241 07/13 03:13 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 蟑螂不要再說中國擋了 因為光頭原本要透過,BioNTech,  61.220.96.241 07/13 03:15 
/bbs/Gossiping/M.1626112827.A.E29.html,vaca01, 林全跟上海買200萬劑,BioNTech,  61.220.96.241 07/13 03:15 
/bbs/Gossiping/M.1626112827.A.E29.html,taco20, 整天想繞過代理商，腦子長綠黴喔,BioNTech,    1.200.19.87 07/13 03:16 
/bbs/Gossiping/M.1626112827.A.E29.html,GianniC, 你有眼光早點砸錢投資  總代理你也拿的到,BioNTech,   36.230.67.16 07/13 03:18 
/bbs/Gossiping/M.1626112827.A.E29.html,GianniC, 人家有錢買總代理也不行  真的很丟臉,BioNTech,   36.230.67.16 07/13 03:18 
/bbs/Gossiping/M.1626112827.A.E29.html,tatlacz, 蟑螂吃到蟑螂藥大崩潰了,BioNTech,   91.40.89.221 07/13 03:20 
/bbs/Gossiping/M.1626112827.A.E29.html,Kaids, 1000萬就可以發新聞稿…當初如果買3000萬,BioNTech, 167.96.156.240 07/13 03:22 
/bbs/Gossiping/M.1626112827.A.E29.html,Kaids, BNT應該更開心…,BioNTech, 167.96.156.240 07/13 03:23 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 還在以色列 去看看BNT要求以色列要做,BioNTech,  114.27.23.160 07/13 03:26 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 什麼 買多少 價格多少 有人功課都不,BioNTech,  114.27.23.160 07/13 03:26 
/bbs/Gossiping/M.1626112827.A.E29.html,dawson0130, 做 就那邊放槍,BioNTech,  114.27.23.160 07/13 03:26 
/bbs/Gossiping/M.1626112827.A.E29.html,cat77133, 去年國民黨就叫你正當商業行為找代理了,BioNTech, 119.15.233.105 07/13 03:26 
/bbs/Gossiping/M.1626112827.A.E29.html,cat77133, ，唬爛誰擋民進黨自己擋的。誰跟你講產,BioNTech, 119.15.233.105 07/13 03:26 
/bbs/Gossiping/M.1626112827.A.E29.html,cat77133, 能出來了,BioNTech, 119.15.233.105 07/13 03:27 
/bbs/Gossiping/M.1626112827.A.E29.html,ksxo, 標題和內文不符XD,BioNTech,  114.25.80.194 07/13 03:27 
